Date, UserID, Scenario, Branch, Variable, Action, NewValue, OldValue, ChangeID, ScenarioID, BranchID, VariableID, NewValue, OldValue
2015/03/12 18:44:39,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210 ')"
2015/03/12 18:44:40,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211 ')"
2015/03/12 18:44:41,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212 ')"
2015/03/12 18:44:42,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213 ')"
2015/03/12 18:44:44,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214 ')"
2015/03/12 18:44:45,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215 ')"
2015/03/12 18:44:47,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216 ')"
2015/03/12 18:44:48,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217 ')"
2015/03/12 18:44:50,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218 ')"
2015/03/12 18:44:51,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219 ')"
2015/03/12 18:44:54,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220 ')"
2015/03/12 18:44:55,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221 ')"
2015/03/12 18:44:57,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222 ')"
2015/03/12 18:45:00,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223, 205180, 4224 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223, 205180, 4224 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223 ')"
2015/03/12 18:45:01,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Volume Elevation Curve,New expression,"VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223, 205180, 4224, 215120, 4225 )","VolumeElevation( 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223, 205180, 4224 )",   1,1,172,911,"@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223, 205180, 4224, 215120, 4225 ')","@F048(' 0, 4192, 610, 4200, 2220, 4201, 5440, 4202, 10590, 4203, 16850, 4204, 23990, 4205, 32250, 4206, 40910, 4207, 49870, 4208, 59050, 4209, 68380, 4210, 77820, 4211, 87360, 4212, 96980, 4213, 106670, 4214, 116410, 4215, 126180, 4216, 135990, 4217, 145810, 4218, 155660, 4219, 165530, 4220, 175420, 4221, 185330, 4222, 195250, 4223, 205180, 4224 ')"
2015/03/12 18:45:27,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Top of Inactive,New expression,50000,,   1,1,172,877,50000,
2015/03/12 18:45:32,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Willard Bay,Priority,New expression,15,,   1,1,172,312,15,
2015/03/12 18:45:38,AHA,,,,Area saved,,,   4,0,0,0,,
2015/03/12 18:46:06,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Storage Capacity,New expression,.001,,   1,1,192,909,.001,
2015/03/12 18:46:11,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Volume Elevation Curve,New expression,"VolumeElevation( 0, 0 )",,   1,1,192,911,"@F048(' 0, 0 ')",
2015/03/12 18:46:20,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Volume Elevation Curve,New expression,"VolumeElevation( 0, 0, 50, 0.1 )","VolumeElevation( 0, 0 )",   1,1,192,911,"@F048(' 0, 0, 50, 0.1 ')","@F048(' 0, 0 ')"
2015/03/12 18:46:21,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Volume Elevation Curve,New expression,"VolumeElevation( 0, 0, 50, 0.1, 25000, 5 )","VolumeElevation( 0, 0, 50, 0.1 )",   1,1,192,911,"@F048(' 0, 0, 50, 0.1, 25000, 5 ')","@F048(' 0, 0, 50, 0.1 ')"
2015/03/12 18:46:21,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Volume Elevation Curve,New expression,"VolumeElevation( 0, 0, 50, 0.1, 25000, 5, 50000, 10 )","VolumeElevation( 0, 0, 50, 0.1, 25000, 5 )",   1,1,192,911,"@F048(' 0, 0, 50, 0.1, 25000, 5, 50000, 10 ')","@F048(' 0, 0, 50, 0.1, 25000, 5 ')"
2015/03/12 18:46:23,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Volume Elevation Curve,New expression,"VolumeElevation( 0, 0, 50, 0.1, 25000, 5, 50000, 10, 100000, 20 )","VolumeElevation( 0, 0, 50, 0.1, 25000, 5, 50000, 10 )",   1,1,192,911,"@F048(' 0, 0, 50, 0.1, 25000, 5, 50000, 10, 100000, 20 ')","@F048(' 0, 0, 50, 0.1, 25000, 5, 50000, 10 ')"
2015/03/12 18:46:24,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Volume Elevation Curve,New expression,"VolumeElevation( 0, 0, 50, 0.1, 25000, 5, 50000, 10, 100000, 20, 125000, 25 )","VolumeElevation( 0, 0, 50, 0.1, 25000, 5, 50000, 10, 100000, 20 )",   1,1,192,911,"@F048(' 0, 0, 50, 0.1, 25000, 5, 50000, 10, 100000, 20, 125000, 25 ')","@F048(' 0, 0, 50, 0.1, 25000, 5, 50000, 10, 100000, 20 ')"
2015/03/12 18:46:41,AHA,Current Accounts,Supply and Resources\Local Reservoirs\Davis,Net Evaporation,New expression,"MonthlyValues( Oct, 0.18,  Nov, 0,  Dec, 0,  Jan, 0,  Feb, 0,  Mar, 0.02,  Apr, 0.15,  May, 0.33,  Jun, 0.55,  Jul, 0.81,  Aug, 0.7,  Sep, 0.41 )",,   1,1,192,882,"@F040(' 1, 0.18,  2, 0,  3, 0,  4, 0,  5, 0,  6, 0.02,  7, 0.15,  8, 0.33,  9, 0.55,  10, 0.81,  11, 0.7,  12, 0.41 ')",
2015/03/12 18:46:50,AHA,,,,Area saved,,,   4,0,0,0,,
2015/03/16 16:31:50,OAC,,,,Area directory changed,LowerBearRiverFeb2015_V1,LowerBearRiverFeb2015_V0,   3,0,0,0,LowerBearRiverFeb2015_V1,LowerBearRiverFeb2015_V0
2015/03/16 16:38:23,OAC,Current Accounts,Below Onida,,Delete River Reach,0,0,   13,1,80,16,0,0
2015/03/16 16:38:23,OAC,Current Accounts,Storage Node for Below Onida Reservoir,,Delete Storage Node,0,0,   13,1,82,18,0,0
2015/03/16 16:38:23,OAC,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Onida,,Delete Branch,,,   19,1,185,0,,
2015/03/16 16:38:43,OAC,Current Accounts,,,Delete Run of River Hydro,0,0,   13,1,103,14,0,0
2015/03/16 16:38:43,OAC,Current Accounts,Supply and Resources\River\Bear River\Run of River Hydro,,Delete Branch,,,   19,1,193,0,,
2015/03/16 16:39:05,OAC,Current Accounts,Below Onida,,Create River Reach,,,   5,1,103,16,,
2015/03/16 16:43:45,OAC,,,,Area saved,,,   4,0,0,0,,
2015/03/16 16:49:15,OAC,Current Accounts,Supply and Resources\River\Bear River,Headflow,New expression,"ReadFromFile(..\LowerBearRiver_2014\QX1-BearRiverFlow.csv, , 1967)",,   1,1,95,1008,"@F050('..\LowerBearRiver_2014\QX1-BearRiverFlow.csv', ', 1967')",
2015/03/16 16:49:15,OAC,Current Accounts,Supply and Resources\River\Bear River,Headflow,New expression,"ReadFromFile(..\LowerBearRiver_2014\QX1-BearRiverFlow.csv, , 1967)","ReadFromFile(..\LowerBearRiver_2014\QX1-BearRiverFlow.csv, , 1967)",   1,1,95,1008,"@F050('..\LowerBearRiver_2014\QX1-BearRiverFlow.csv',' , 1967')","@F050('..\LowerBearRiver_2014\QX1-BearRiverFlow.csv', ', 1967')"
2015/03/16 18:02:50,OAC,,,,Area directory changed,LowerBearRiverFeb2015_V2,LowerBearRiverFeb2015_V1,   3,0,0,0,LowerBearRiverFeb2015_V2,LowerBearRiverFeb2015_V1
2015/03/16 18:28:46,OAC,Current Accounts,Supply and Resources\River\Malad River,Headflow,New expression,"ReadFromFile(..\LowerBearRiver_2014\QX61-MaladInflow.csv, , 1967)",,   1,1,132,1008,"@F050('..\LowerBearRiver_2014\QX61-MaladInflow.csv', ', 1967')",
