Bear River Canal Company,Bird Refuge,Box Elder County MandI,Cache Valley Agriculture,Cache Valley New,Dummy Junction,New Box Elder County Agriculture,South Cache Existing,South Cache New,Wasatch Front,Weber Basin Project
0,0,0,0,0,0,0,0,0,0,9983986.002
0,0,0,0,0,0,0,0,0,0,9339316.761
0,0,0,0,0,0,0,0,0,0,8311342.128
0,0,0,0,0,0,0,0,0,0,9252230.793
0,0,0,0,0,0,0,0,0,0,10001502.08
0,0,0,0,0,0,0,0,0,0,17951151.39
0,0,0,0,0,0,0,0,0,0,29150421.02
0,872277070.8,3319.578672,26062.22404,228697.7817,0,0,160626042.4,0,0,226655605.1
0,1357078829,3319.578672,18010.48003,228697.7817,0,0,186741626.9,0,0,241522797.3
0,996193870.3,3319.578672,7486.709345,228697.7817,0,0,97761344.68,0,0,216824249.1
0,210378863.4,0,0,0,0,0,0,0,0,166240615.3
0,0,0,0,0,0,0,0,0,0,5547934.142
0,0,0,0,0,0,0,0,0,0,9983950.687
0,0,0,0,0,0,0,0,0,0,9426438.044
0,0,0,0,0,0,0,0,0,0,8485514.064
0,0,0,0,0,0,0,0,0,0,9252230.793
0,0,0,0,0,0,0,0,0,0,10001466.76
0,0,0,0,0,0,0,0,0,0,18234516.27
0,0,0,0,0,0,0,0,0,0,29233127.97
0,0,0,0,0,0,0,0,0,0,162792455.9
0,0,0,0,0,0,0,0,0,0,158989702
0,0,0,0,0,0,0,0,0,0,214628842.2
0,0,0,0,0,0,0,0,0,0,146441341.4
0,0,0,0,0,0,0,0,0,0,5547934.142
0,0,0,0,0,0,0,0,0,0,10027528.99
0,0,0,0,0,0,0,0,0,0,9557102.311
0,0,0,0,0,0,0,0,0,0,8616213.645
0,0,0,0,0,0,0,0,0,0,9208687.809
0,0,0,0,0,0,0,0,0,0,9957888.463
0,0,0,0,0,0,0,0,0,0,18103887.32
0,0,0,0,0,0,0,0,0,0,29123970.33
0,0,0,0,0,0,0,0,0,0,212002102
0,0,0,0,0,0,0,0,0,0,217325258.3
0,0,0,0,0,0,0,0,0,0,341172805.7
0,0,0,0,0,0,0,0,0,0,342803637
0,0,0,0,0,0,0,0,0,0,5547898.827
0,0,0,0,0,0,0,0,0,0,9679114.484
0,0,0,0,0,0,0,0,0,0,9252124.849
0,0,0,0,0,0,0,0,0,0,8572600.032
0,0,0,0,0,0,0,0,0,0,9208652.494
0,0,0,0,0,0,0,0,0,0,10219181.68
0,0,0,0,0,0,0,0,0,0,18234233.76
0,0,0,0,0,0,0,0,0,0,292612101.9
0,0,0,0,0,0,0,0,0,0,222400011.2
0,0,0,0,0,0,0,0,0,0,463936934.4
0,0,0,0,0,0,0,0,0,0,415553757.4
0,0,0,0,0,0,0,0,0,0,192630559.4
