Bear River Canal Company,Bird Refuge,Box Elder County MandI,Cache Valley Agriculture,Cache Valley New,Dummy Junction,New Box Elder County Agriculture,South Cache Existing,South Cache New,Wasatch Front,Weber Basin Project
44434679.4,2083811444,3672.725339,7557.338678,254089.0271,0,0,33727872.8,0,0,702666447.5
0,1335913054,0,0,40682.49606,0,0,0,0,0,209610239.6
0,0,0,0,0,0,0,0,0,0,6088036.655
0,0,0,0,0,0,0,0,0,0,11107804.64
0,0,0,0,0,0,0,0,0,0,10367326.71
0,0,0,0,0,0,0,0,0,0,9321871.316
0,0,0,0,0,0,0,0,0,0,10410905.01
0,0,0,0,0,0,0,0,0,0,11325590.19
0,0,0,0,0,0,0,0,0,0,20055128.6
0,321147906.4,3672.725339,12677.96535,254089.0271,0,0,237332253,0,0,32303808.87
0,2063871618,3672.725339,26132.85337,254089.0271,0,0,239565340.7,0,0,247316027.1
